anio,semana,comuna,casos_dengue,temperatura_promedio,precipitacion_acumulada,temperatura_lag2,precipitacion_lag2,temperatura_lag4,precipitacion_lag4,casos_dengue_semana_siguiente
2018,1,Aranjuez,1,19.193154761904765,102.94200000000001,20.676129261363638,0.0,20.544477911646588,117.631,3.0
2018,2,Aranjuez,3,19.02767857142857,119.844,19.089713796477493,45.818,20.267112204163105,19.587,1.0
2018,3,Aranjuez,1,19.335714285714282,39.298,19.193154761904765,102.94200000000001,20.676129261363638,0.0,2.0
2018,5,Aranjuez,2,20.89712552742616,55.019,19.335714285714282,39.298,19.193154761904765,102.94200000000001,2.0
2018,6,Aranjuez,2,20.715027239709435,0.202,20.57010535890245,3.5540000000000003,19.02767857142857,119.844,3.0
2018,7,Aranjuez,3,21.39940476190476,58.16,20.89712552742616,55.019,19.335714285714282,39.298,3.0
2018,8,Aranjuez,3,20.60892857142857,22.154,20.715027239709435,0.202,20.57010535890245,3.5540000000000003,1.0
2018,10,Aranjuez,1,21.815285714285714,8.573,20.60892857142857,22.154,20.715027239709435,0.202,1.0
2018,11,Aranjuez,1,21.319489614901325,12.459,21.317857142857143,7.182,21.39940476190476,58.16,2.0
2018,12,Aranjuez,2,19.967559523809523,124.558,21.815285714285714,8.573,20.60892857142857,22.154,1.0
2018,13,Aranjuez,1,19.54548581408611,157.524,21.319489614901325,12.459,21.317857142857143,7.182,2.0
2018,15,Aranjuez,2,19.22521742229826,140.014,19.54548581408611,157.524,21.319489614901325,12.459,3.0
2018,16,Aranjuez,3,20.69217992586256,33.08,19.19099479612204,76.149,19.967559523809523,124.558,2.0
2018,17,Aranjuez,2,19.98843321226796,110.944,19.22521742229826,140.014,19.54548581408611,157.524,5.0
2018,18,Aranjuez,5,19.686904761904763,97.144,20.69217992586256,33.08,19.19099479612204,76.149,1.0
2018,19,Aranjuez,1,18.926375075346595,235.89100000000002,19.98843321226796,110.944,19.22521742229826,140.014,3.0
2018,20,Aranjuez,3,19.373109138865125,174.89100000000002,19.686904761904763,97.144,20.69217992586256,33.08,1.0
2018,21,Aranjuez,1,20.285416666666663,90.48,18.926375075346595,235.89100000000002,19.98843321226796,110.944,1.0
2018,23,Aranjuez,1,21.702083333333334,1.981,20.285416666666663,90.48,18.926375075346595,235.89100000000002,1.0
2018,24,Aranjuez,1,21.077564513829483,40.980999999999995,20.247916666666665,124.488,19.373109138865125,174.89100000000002,1.0
2018,25,Aranjuez,1,20.782665343915344,65.938,21.702083333333334,1.981,20.285416666666663,90.48,6.0
2018,26,Aranjuez,6,19.641964285714288,35.028999999999996,21.077564513829483,40.980999999999995,20.247916666666665,124.488,3.0
2018,27,Aranjuez,3,20.83869047619048,45.870000000000005,20.782665343915344,65.938,21.702083333333334,1.981,3.0
2018,28,Aranjuez,3,21.99434523809524,2.033,19.641964285714288,35.028999999999996,21.077564513829483,40.980999999999995,1.0
2018,29,Aranjuez,1,21.19891906873614,18.116,20.83869047619048,45.870000000000005,20.782665343915344,65.938,2.0
2018,31,Aranjuez,2,18.89593253968254,34.6,21.19891906873614,18.116,20.83869047619048,45.870000000000005,1.0
2018,32,Aranjuez,1,21.707008448540705,0.033,18.92559523809524,28.7,21.99434523809524,2.033,1.0
2018,33,Aranjuez,1,21.16390977443609,38.207,18.89593253968254,34.6,21.19891906873614,18.116,1.0
2018,36,Aranjuez,1,19.647619047619045,167.208,21.933630952380952,9.211,21.707008448540705,0.033,2.0
2018,38,Aranjuez,2,21.439583333333335,43.509,19.647619047619045,167.208,21.933630952380952,9.211,1.0
2018,39,Aranjuez,1,20.383035714285715,132.032,19.54732142857143,101.31299999999999,21.44077380952381,28.060000000000002,6.0
2018,40,Aranjuez,6,19.59791666666667,244.417,21.439583333333335,43.509,19.647619047619045,167.208,2.0
2018,42,Aranjuez,2,19.423627744510977,107.757,19.59791666666667,244.417,21.439583333333335,43.509,1.0
2018,44,Aranjuez,1,19.163027680397313,121.576,19.423627744510977,107.757,19.59791666666667,244.417,3.0
2018,45,Aranjuez,3,19.776190476190475,36.817,20.06755952380952,44.153,19.407738095238095,81.641,4.0
2018,47,Aranjuez,4,20.163392857142856,228.88299999999998,19.776190476190475,36.817,20.06755952380952,44.153,1.0
2018,48,Aranjuez,1,19.56934523809524,38.900999999999996,20.524666737952664,43.536,19.163027680397313,121.576,1.0
2018,50,Aranjuez,1,20.68204604130809,6.422000000000001,19.56934523809524,38.900999999999996,20.524666737952664,43.536,2.0
2019,1,Aranjuez,2,21.702083333333334,48.616,20.358630952380953,5.2010000000000005,19.92142857142857,11.767,4.0
2019,2,Aranjuez,4,19.181845238095235,44.163,21.199107142857144,0.0,20.68204604130809,6.422000000000001,1.0
2019,3,Aranjuez,1,20.54761904761905,16.539,21.702083333333334,48.616,20.358630952380953,5.2010000000000005,3.0
2019,5,Aranjuez,3,20.58469489592244,19.978,20.54761904761905,16.539,21.702083333333334,48.616,1.0
2019,8,Aranjuez,1,20.707722055888226,105.743,20.980059523809523,0.732,21.96904761904762,0.876,2.0
2019,9,Aranjuez,2,19.816071428571426,121.411,21.84583333333333,2.823,20.58469489592244,19.978,2.0
2019,10,Aranjuez,2,21.135758839463932,25.105,20.707722055888226,105.743,20.980059523809523,0.732,1.0
2019,12,Aranjuez,1,19.45817805383023,68.6,21.135758839463932,25.105,20.707722055888226,105.743,1.0
2019,13,Aranjuez,1,20.43244047619048,65.8,21.175892857142856,14.3,19.816071428571426,121.411,2.0
2019,16,Aranjuez,2,20.26900662959795,30.4,19.54794426048565,81.5,19.45817805383023,68.6,3.0
2019,17,Aranjuez,3,20.517857142857146,35.1,20.6625,45.8,20.43244047619048,65.8,1.0
2019,18,Aranjuez,1,22.4164156626506,0.0,20.26900662959795,30.4,19.54794426048565,81.5,2.0
2019,21,Aranjuez,2,19.680952380952377,64.3,20.93189117929051,38.6,20.517857142857146,35.1,1.0
2019,22,Aranjuez,1,19.456845238095237,62.1,20.026488095238093,73.3,22.4164156626506,0.0,2.0
2019,23,Aranjuez,2,20.99731784279977,37.8,19.680952380952377,64.3,20.93189117929051,38.6,2.0
