anio,mes,categoria,proporcion,total_medellin,reclamos_estimados_medellin,variacion_pct,promedio_movil_3m,z_score,nivel_riesgo
2024,MAY,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,0.0685087350195583,11462,785.2471207941777,-1.4776440473251329,741.4179005193458,-1.1009647410898544,bajo
2024,JUN,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,0.0781938036750737,10009,782.6417809838132,-0.33178597429679435,788.3044015802102,-1.1069160571163879,bajo
2024,JUL,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,0.0741936732876447,11816,876.67244356681,12.014521185515603,814.8537817816003,-0.8921240415069358,bajo
2024,AGO,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,0.0762269733477073,11212,854.656825174495,-2.511270720765757,837.9903499083727,-0.9424137972044453,bajo
2024,SEP,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,0.0911054637865311,12446,1133.8986022871663,32.67297105544773,955.0759570094905,-0.30454841903107316,bajo
2024,OCT,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,0.1065849353393931,14117,1504.659532186213,32.697891076961504,1164.4049865492914,0.5423719924034339,medio
2024,NOV,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,0.1262678673049241,11777,1487.056673250092,-1.1698898361774068,1375.2049359078237,0.5021621986242929,medio
2025,ENE,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,0.1286651321146682,13174,1695.0344504786394,13.985867584588686,1562.2502186383147,0.9772409096082049,medio
2025,FEB,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,0.125370558241874,13024,1632.826150542168,-3.67003159840823,1604.9724247569666,0.8351399633429576,medio
2025,MAR,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,0.125228102189781,14700,1840.853102189781,12.74030009738263,1722.9045677368629,1.310331002287743,medio
2025,ABR,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,0.1232966629033528,14332,1767.087772730853,-4.007127422127321,1746.922341820934,1.1418306071895648,medio
2025,MAY,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,0.1254074243732271,15946,1999.7467890554803,13.166239952250747,1869.2292213253716,1.6732880881146812,alto
2025,JUN,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,0.1165933481093243,14501,1690.720140933313,-15.453288877044614,1819.1849009065488,0.9673858344896409,medio
2025,JUL,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,0.0981652338016355,18804,1845.8990564059552,9.17827331180785,1845.4553287982496,1.321857356000378,medio
2025,AGO,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,0.0874644648690915,14221,1243.832154903351,-32.61645859849207,1593.483784080873,-0.05342980834707416,bajo
2025,SEP,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,0.0835731360099879,19037,1590.9817902221412,27.9096849161103,1560.237667177149,0.7395558820642196,medio
2025,OCT,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,0.0756524350726332,17694,1338.5941861751735,-15.863638766835164,1391.1360437668884,0.16303285543725216,medio
2026,ENE,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,0.0888626820797263,14509,1289.3086542947487,-3.6818874898336906,1406.2948768973547,0.05045108219241931,medio
2026,FEB,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,0.0838806080283353,15875,1331.6046524498229,3.280517664578153,1319.8358309732484,0.14706682908161342,medio
2026,MAR,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,0.0764604761931957,16504,1261.903699092503,-5.234357902631781,1294.2723352790251,-0.01214940794431076,bajo
2026,ABR,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,0.0727806369545682,16092,1171.1860098729126,-7.18895501176754,1254.8981204717463,-0.21937367696090676,bajo
2024,ENE,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,0.1527544351073763,8855,1352.6405228758172,,1352.6405228758172,-1.9887396600542084,bajo
2024,FEB,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,0.156261284375772,9055,1414.9459300226165,4.606205868676283,1383.793226449217,-1.8739623319435639,bajo
2024,MAR,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,0.1676320533967547,9066,1519.752196094979,7.407086295565168,1429.1128829978043,-1.6808910763349403,bajo
2024,ABR,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,0.1706604757081278,12642,2157.489733902152,41.963258184186,1697.3959533399156,-0.5060683125111634,bajo
2024,MAY,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,0.1968535228388424,11462,2256.3350787788117,4.581497808468504,1977.8590029253144,-0.3239781039617272,bajo
2024,JUN,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,0.2044927295170228,10009,2046.7677297358812,-9.287953328118004,2153.530847472282,-0.7100373800965445,bajo
2024,JUL,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,0.2130251287412398,11816,2517.104921206489,22.97950982114132,2273.4025765737274,0.15640501423478317,medio
2024,AGO,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,0.2094333535304254,11212,2348.16675978313,-6.71160586116466,2304.0131369085,-0.15480827642572084,bajo
2024,SEP,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,0.1993011435832274,12446,2480.502033036849,5.635684633656113,2448.591238008823,0.08897616820629135,medio
2024,OCT,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,0.1907097657328802,14117,2692.2497628510705,8.536486847986225,2506.9728518903503,0.4790520825536313,medio
2024,NOV,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,0.1800220935292739,11777,2120.120195494259,-21.250984037637387,2430.957330460726,-0.5749094607774803,bajo
2025,ENE,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,0.1564088918525547,13174,2060.530741265557,-2.8106639593049043,2290.966899870296,-0.684683534219087,bajo
2025,FEB,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,0.1663592405697044,13024,2166.662749179831,5.1507121824879265,2115.7712286465494,-0.4891700330117699,bajo
2025,MAR,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,0.1666255671730124,14700,2449.3958374432827,13.04924305226911,2225.52977596289,0.031673179887724036,medio
2025,ABR,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,0.1694213248615013,14332,2428.146427915037,-0.8675367698193881,2348.0683381793838,-0.007471904965577144,bajo
2025,MAY,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,0.162705474021741,15946,2594.5014887506827,6.851113216367644,2490.6812513696677,0.2989828679791179,medio
2025,JUN,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,0.1672538888028079,14501,2425.3486415295174,-6.519666608579078,2482.665519398413,-0.01262591102475678,bajo
2025,JUL,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,0.1772384147620046,18804,3332.791151184734,37.414930543055824,2784.213760488312,1.659040023632313,alto
2025,AGO,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,0.1817410723160622,14221,2584.5397894067205,-22.451192644100328,2780.893194040324,0.280631696122595,medio
2025,SEP,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,0.1855945837583804,19037,3533.1640910082874,36.703799472915954,3150.165010533248,2.028161608929647,alto
2025,OCT,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,0.1683817291834616,17694,2979.34631617217,-15.674838772576505,3032.3500655290595,1.0079335522201658,medio
2026,ENE,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,0.1635996060339018,14509,2373.666683945881,-20.329279242852827,2962.0590303754466,-0.10783300900585398,bajo
2026,FEB,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,0.1734860783156237,15875,2754.0914932605274,16.026884140373276,2702.3681644595267,0.5929752379775645,medio
2026,MAR,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,0.1887639422719978,16504,3115.360103257052,13.117523905090888,2747.7060934878205,1.2584944550809822,medio
2026,ABR,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,0.1927318558974897,16092,3101.441025102405,-0.4467887400912196,2990.297540539995,1.2328531075075773,medio
2024,ENE,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,0.2466023446415603,8855,2183.663761801017,,2183.663761801017,-0.909892595483879,bajo
2024,FEB,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,0.2475435695687705,9055,2241.507022445217,2.6489087585761295,2212.585392123117,-0.7838412616955168,bajo
2024,MAR,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,0.2248168322528674,9066,2038.189401204496,-9.070577036110539,2154.453395150243,-1.2269085620974283,bajo
2024,ABR,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,0.2233403080199037,12642,2823.468173987623,38.52825317995743,2367.7215325457787,0.48436143898136425,medio
2024,MAY,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,0.2031651783627098,11462,2328.67927439338,-17.524153597787695,2396.778949861833,-0.5938765448896898,bajo
2024,JUN,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,0.1938386924511288,10009,1940.1314727433487,-16.685329144403028,2364.0929737081174,-1.4405952134617264,bajo
2024,JUL,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,0.1987764742323924,11816,2348.742819529949,21.061013262612715,2205.851188888893,-0.5501543100636853,bajo
2024,AGO,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,0.2064273966997427,11212,2314.463971797515,-1.4594551369099706,2201.1127546902712,-0.624854360325024,bajo
2024,SEP,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,0.1953691938444162,12446,2431.564986587604,5.059530682568503,2364.923925971689,-0.3696692456224445,bajo
2024,OCT,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,0.2000096060325884,14117,2823.535608362052,16.120096478462997,2523.1881889157235,0.4845083911542759,medio
2024,NOV,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,0.185043350182439,11777,2179.255535098584,-22.818202517276486,2478.11871001608,-0.9194989497815916,bajo
2025,ENE,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,0.1723165109673448,13174,2270.0977154838006,4.168496026378432,2424.296286314812,-0.7215367693257828,bajo
2025,FEB,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,0.1715898760194469,13024,2234.786545277276,-1.555491200474557,2228.046598619887,-0.7984864442332703,bajo
2025,MAR,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,0.1682592720457684,14700,2473.4112990727954,10.677742547707725,2326.098519944624,-0.278478267725664,bajo
2025,ABR,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,0.1653648226428965,14332,2370.008638117993,-4.18056879555635,2359.402160822688,-0.5038120954777398,bajo
2025,MAY,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,0.1635276637478931,15946,2607.612126123904,10.025427088510108,2483.677354438231,0.013970550976774082,medio
2025,JUN,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,0.1703999622740654,14501,2470.969852936223,-5.240130302308166,2482.8635390593736,-0.2837986376090349,bajo
2025,JUL,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,0.1742660935206542,18804,3276.899622562382,32.615928869730325,2785.1605338741697,1.472473765947296,medio
2025,AGO,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,0.1939671453279172,14221,2758.4067737083105,-15.822664975274225,2835.4254164023055,0.34258042262767896,medio
2025,SEP,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,0.1946690215543273,19037,3705.91416332973,34.34980651340345,3247.0735198668076,2.407377062823389,alto
2025,OCT,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,0.2022193067037604,17694,3578.068412816338,-3.4497763541971427,3347.463116618126,2.1287771500260617,alto
2026,ENE,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,0.1819630915971178,14509,2640.1024959825822,-26.214309191910402,3308.0283573762167,0.08477317189323902,medio
2026,FEB,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,0.18306031090122,15875,2906.0824355568675,10.074606572245749,3041.4177814519294,0.6643934382975729,medio
2026,MAR,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,0.1837895566457449,16504,3033.262842881374,4.376352362493674,2859.815924806941,0.9415434432672299,medio
2026,ABR,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,0.1896101016466524,16092,3051.2057556979307,0.5915383448772404,2996.850344712058,0.9806444217975964,medio
2024,ENE,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,0.1135594978732233,8855,1005.5693536673928,,1005.5693536673928,-0.21276971323531985,bajo
2024,FEB,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,0.1100119733166087,9055,996.1584183818916,-0.9358812747404022,1000.8638860246422,-0.25708510673298285,bajo
2024,MAR,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,0.0981337987648164,9066,889.6810196018259,-10.688801782453638,963.8029305503701,-0.7584792490150802,bajo
2024,ABR,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,0.0947645488757939,12642,1198.0134268877864,34.656511771371015,1027.9509549571678,0.6934350976928472,medio
2024,MAY,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,0.0795891969392366,11462,912.2513753175308,-23.85299239196439,999.9819406023811,-0.6521971245949226,bajo
2024,JUN,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,0.0707175936058269,10009,707.8123944007215,-22.410377934004156,939.3590655353463,-1.6148850626947053,bajo
2024,JUL,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,0.0687032950013551,11816,811.7981337360128,14.691144172931892,810.6206344847551,-1.1252239592028603,bajo
2024,AGO,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,0.074511532015014,11212,835.4232969523375,2.910226352405898,785.0112750296906,-1.0139748248058866,bajo
2024,SEP,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,0.072561061697021,12446,903.0949738811238,8.100286067632489,850.1054681898246,-0.6953139371504278,bajo
2024,OCT,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,0.0770403813594937,14117,1087.5790636519737,20.427983225065983,942.0324448284782,0.17340790443409976,medio
2024,NOV,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,0.0690188464499715,11777,812.8349546413149,-25.26198951348857,934.5029973914707,-1.1203416467640688,bajo
2025,ENE,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,0.0725492584779723,13174,955.7639311888076,17.58400961122102,952.059316494032,-0.44729973905074094,bajo
2025,FEB,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,0.0706201662736004,13024,919.7570455473722,-3.7673409161453786,896.1186437924983,-0.6168534823735639,bajo
2025,MAR,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,0.0650152890116393,14700,955.7247484710988,3.9105656322883986,943.7485750690929,-0.44748424755078886,bajo
2025,ABR,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,0.065612938798015,14332,940.364638853152,-1.6071687630271003,938.6154776238742,-0.5198138599895488,bajo
2025,MAY,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,0.0657164502545851,15946,1047.9145157596154,11.437039682567063,981.3346343612887,-0.013369498069646059,bajo
2025,JUN,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,0.066923113198014,14501,970.452064484401,-7.392058236645682,986.2437396990562,-0.3781344130769068,bajo
2025,JUL,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,0.067598028936884,18804,1271.1133361291677,30.981568554290973,1096.493305457728,1.0376571271085713,medio
2025,AGO,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,0.0750594737155996,14221,1067.420775709543,-16.02473631815675,1102.995392107704,0.07848402754969548,medio
2025,SEP,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,0.0812740754274577,19037,1547.214573912514,44.94889073936557,1295.249561917075,2.3377972966421248,alto
2025,OCT,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,0.0854211782558525,17694,1511.442328059055,-2.312041681652477,1375.359225893704,2.169348454609018,alto
2026,ENE,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,0.0770566585454357,14509,1118.0150588357264,-26.029922671846496,1392.2239869357652,0.3167287394141216,medio
2026,FEB,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,0.0782664305391578,15875,1242.4795848091303,11.1326341259677,1290.6456572346372,0.9028229242832027,medio
2026,MAR,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,0.0792132360919947,16504,1307.335248462281,5.21985748869378,1222.6099640357127,1.2082234151110802,medio
2026,ABR,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,0.0779038149587461,16092,1253.6281903161432,-4.108132034939727,1267.8143411958515,0.9553208774626968,medio
2024,ENE,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,0.1316319120240688,8855,1165.6005809731298,,1165.6005809731298,-1.4616801796031265,bajo
2024,FEB,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,0.1316969800634775,9055,1192.5161544747891,2.3091592386809134,1179.0583677239595,-1.428779521243164,bajo
2024,MAR,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,0.1431489508611761,9066,1297.7883885074225,8.827740709223143,1218.635041318447,-1.3000984137614984,bajo
2024,ABR,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,0.1418030180922876,12642,1792.6737547227008,38.13297842681753,1427.6594325683043,-0.6951678013712389,bajo
2024,MAY,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,0.1291240045506257,11462,1480.0193401592717,-17.440675624315816,1523.493827796465,-1.077345653819797,bajo
2024,JUN,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,0.1234275008973203,10009,1235.3858564812788,-16.52907344113941,1502.6929837877506,-1.3763770926037755,bajo
2024,JUL,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,0.113385217020947,11816,1339.7597243195107,8.448685671011136,1351.7216403200202,-1.2487941166273635,bajo
2024,AGO,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,0.1221897844681738,11212,1369.9918634571652,2.2565344060488046,1315.0458147526517,-1.2118394041001532,bajo
2024,SEP,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,0.1513624170549202,12446,1883.8566426655373,37.508600811076185,1531.2027434807378,-0.5837090191796922,bajo
2024,OCT,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,0.1511569265498733,14117,2133.8823321045616,13.272012518174092,1795.910279409088,-0.27808633612817546,bajo
2024,NOV,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,0.171619857396311,11777,2021.1670605563552,-5.28216902367995,2012.9686784421513,-0.41586555309077605,bajo
2025,ENE,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,0.2201098978603899,13174,2899.7277944127773,43.467991884579085,2351.5923956912316,0.6580564479138146,medio
2025,FEB,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,0.2047721313851302,13024,2666.952239159936,-8.027496777502884,2529.28236470969,0.37351972728803373,medio
2025,MAR,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,0.2059824422963109,14700,3027.9419017557702,13.535662817476712,2864.8739784428276,0.8147809012255495,medio
2025,ABR,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,0.1964318533882952,14332,2815.2613227610477,-7.023931960893915,2836.7184878922512,0.5548075787595426,medio
2025,MAY,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,0.2152610158741345,15946,3432.5521591289485,21.92659101935508,3091.9184612152553,1.3093623689379421,medio
2025,JUN,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,0.2051819265826366,14501,2975.343117374814,-13.319798813200167,3074.38553308827,0.7504859815961948,medio
2025,JUL,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,0.2003512266722583,18804,3767.4044663451455,26.620840613138363,3391.7665809496357,1.7186741512072716,alto
2025,AGO,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,0.1683420914868097,14221,2393.9928830339218,-36.45511374157299,3045.580155584627,0.039863729896646015,medio
2025,SEP,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,0.1623451432979592,19037,3090.5644929632504,29.096644976093632,3083.987280780772,0.8913285727364642,medio
2025,OCT,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,0.1860434482504254,17694,3291.8527733430287,6.512994012520412,2925.4700497800673,1.1373763466852957,medio
2026,ENE,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,0.2049401275206054,14509,2973.476310196465,-9.671649525906279,3118.631192167582,0.748204061606825,medio
2026,FEB,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,0.1973324970484061,15875,3132.6533906434474,5.35323183511307,3132.660824727647,0.9427765733981708,medio
2026,MAR,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,0.1751828986219067,16504,2891.2185588559487,-7.707039422510387,2999.116086565287,0.6476550551312159,medio
2026,ABR,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,0.1716964837960531,16092,2762.939817246088,-4.4368400035665445,2928.937255581828,0.49085159514580057,medio
